timestamp,date,hour,day_of_week,log_type,event_type,action,protocol,src_ip,src_port,dst_ip,dst_port,src_country,dst_country,policy_name,application,url,url_category,severity,is_blocked,is_allowed,message
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,50505,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow VWMahasiswa SERVER SVT-HP 69 udp 20 63 10.0.163.40 103.149.71.71 50505 53  geo_dst=""IDN"" record_type=""A"" question=""p16-oec-va.ibyteimg.com""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.219,57382,23.214.169.216,443,,,TCP-UDP-Proxi-Internet-MHS-00,HTTP Protocol over TLS SSL,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,65192,71.18.37.203,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.219,53150,23.53.15.120,443,,,TCP-UDP-Proxi-Internet-MHS-00,HTTP Protocol over TLS SSL,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.140.91,44039,216.239.38.223,443,,,TCP-UDP-Proxi-Internet-Kar-00,unknown,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.173.164,33876,71.18.74.206,443,,,TCP-UDP-Proxi-Internet-MHS-00,TikTok,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,103.149.71.71,55806,20.89.99.78,443,,,Unhandled Internal Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_src_match=""google.com"" Deny SERVER SVT-HP Firebox 60 tcp 20 64 103.149.71.71 20.89.99.78 55806 443 offset 10 S 3309923120 win 4210  geo_src=""IDN""  geo_dst=""JPN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""60"" rcvd_bytes=""0""  (Unhandled Internal Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.140.91,39815,173.194.4.104,443,,,TCP-UDP-Proxi-Internet-Kar-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,10.0.40.70,45159,10.0.147.203,8291,,,Unhandled Internal Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny ServerFarm-New VDev 60 tcp 20 63 10.0.40.70 10.0.147.203 45159 8291 offset 10 S 2487468725 win 2105 flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""60"" rcvd_bytes=""0""  (Unhandled Internal Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.147.37,59152,13.207.229.61,443,,,TCP-UDP-Proxi-Internet-CCTV-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Deny,tcp,10.0.147.37,59152,13.207.229.61,443,,,TCP-UDP-Proxi-Internet-CCTV-00,,,,,1,0,ProxyDrop: HTTPS invalid protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Deny,tcp,10.0.147.37,59152,13.207.229.61,443,,,TCP-UDP-Proxi-Internet-CCTV-00,,,,,1,0,HTTPS Request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,157.245.81.81,19352,103.149.71.109,23,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 SERVER SVT-HP 40 tcp 20 50 157.245.81.81 103.149.71.109 19352 23 offset 5 S 1833407847 win 26789  geo_src=""USA""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""40"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,60318,23.39.173.72,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,61696,23.39.173.90,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,66.132.186.233,1896,103.149.71.124,24656,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 SERVER SVT-HP 60 tcp 20 56 66.132.186.233 103.149.71.124 1896 24656 offset 10 S 4120991823 win 25765  geo_src=""USA""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""60"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.219,55460,23.53.15.91,443,,,TCP-UDP-Proxi-Internet-MHS-00,HTTP Protocol over TLS SSL,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.147.37,59152,13.207.229.61,443,,,TCP-UDP-Proxi-Internet-CCTV-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow VDev Ekternal1 60 tcp 20 63 10.0.147.37 13.207.229.61 59152 443 offset 10 S 3204887992 win 28770  geo_dst=""IND""  (TCP-UDP-Proxi-Internet-CCTV-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,103.149.71.10,53178,75.2.100.102,443,,,Any From Firebox-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""rp.cloud.threatseeker.com"" Allow Firebox Ekternal1 71 tcp 20 64 103.149.71.10 75.2.100.102 53178 443 offset 5 A 4174611754 win 62721  geo_src=""IDN""  geo_dst=""USA""  (Any From Firebox-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,103.149.71.10,53178,75.2.100.102,443,,,Any From Firebox-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""rp.cloud.threatseeker.com"" Allow Firebox Ekternal1 40 tcp 20 64 103.149.71.10 75.2.100.102 53178 443 offset 5 AF 399803690 win 62721  geo_src=""IDN""  geo_dst=""USA""  (Any From Firebox-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,103.149.71.65,37563,103.149.71.71,53,,,Any From Firebox-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow Firebox SERVER SVT-HP 71 udp 20 64 103.149.71.65 103.149.71.71 37563 53  geo_src=""IDN""  geo_dst=""IDN"" record_type=""A"" question=""rp.cloud.threatseeker.com""  (Any From Firebox-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.37,50568,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow VDev SERVER SVT-HP 67 udp 20 63 10.0.147.37 103.149.71.71 50568 53  geo_dst=""IDN"" record_type=""A"" question=""aruba.brightcloud.com""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.172.104,54406,57.144.100.141,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,103.149.71.10,52280,99.83.233.75,443,,,Any From Firebox-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""rp.cloud.threatseeker.com"" Allow Firebox Ekternal1 52 tcp 20 64 103.149.71.10 99.83.233.75 52280 443 offset 8 S 4236061539 win 61690  geo_src=""IDN""  geo_dst=""USA""  (Any From Firebox-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,103.149.71.71,55810,20.89.99.78,443,,,Unhandled Internal Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_src_match=""google.com"" Deny SERVER SVT-HP Firebox 60 tcp 20 64 103.149.71.71 20.89.99.78 55810 443 offset 10 S 3497773430 win 4210  geo_src=""IDN""  geo_dst=""JPN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""60"" rcvd_bytes=""0""  (Unhandled Internal Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,53436,34.95.101.116,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,65230,34.96.106.127,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.205,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.205 8 0 id=35584 seq=62598  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.194,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.194 8 0 id=35584 seq=62854  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.200,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.200 8 0 id=35584 seq=63110  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.215,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.215 8 0 id=35584 seq=63366  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.113,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.113 8 0 id=35584 seq=63622  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.191,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.191 8 0 id=35584 seq=64390  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.147.213,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VDev 56 icmp 20 254 10.0.40.70 10.0.147.213 8 0 id=35584 seq=63878  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Allow,tcp,10.0.171.138,37540,166.108.200.175,443,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyAllow: HTTPS Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Allow,tcp,10.0.171.138,49720,57.144.101.32,443,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,HTTPS Request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.150.7,,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VLanData icmp 10.0.40.70 10.0.150.7 echo-request duration=""64 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""56"" rcvd_bytes=""0""  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.150.7,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VLanData 56 icmp 20 254 10.0.40.70 10.0.150.7 8 0 id=35584 seq=64902  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,8,10.0.149.153,0,,,PING-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow ServerFarm-New VCCTV 56 icmp 20 254 10.0.40.70 10.0.149.153 8 0 id=35584 seq=65158  (PING-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.162.24,35314,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow VWMahasiswa SERVER SVT-HP 73 udp 20 63 10.0.162.24 103.149.71.71 35314 53  geo_dst=""IDN"" record_type=""A"" question=""z-p42-gateway.instagram.com""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.164.42,32825,216.239.36.223,443,,,TCP-UDP-Proxi-Internet-MHS-00,QUIC,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,212.73.148.25,35866,103.149.71.103,53667,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 SERVER SVT-HP 52 tcp 20 52 212.73.148.25 103.149.71.103 35866 53667 offset 8 S 2540457751 win 65535  geo_src=""SGP""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""52"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.140.91,49705,216.239.38.223,443,,,TCP-UDP-Proxi-Internet-Kar-00,unknown,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,51611,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow VWMahasiswa SERVER SVT-HP 60 udp 20 63 10.0.163.40 103.149.71.71 51611 53  geo_dst=""IDN"" record_type=""A"" question=""www.google.com""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.89,57542,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0151"" Allow VDev SERVER SVT-HP udp 10.0.147.89 103.149.71.71 57542 53  geo_dst=""IDN"" flags=""Dd"" duration=""53 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""67"" rcvd_bytes=""136""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,193.3.53.7,48663,103.149.71.120,11211,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 SERVER SVT-HP 40 tcp 20 239 193.3.53.7 103.149.71.120 48663 11211 offset 5 S 2022267677 win 65535  geo_src=""USA""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""40"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,35894,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,35894,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,35894,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.167.96,47136,91.108.56.131,5222,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,IP Request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,59818,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,59818,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,59818,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Allow,tcp,10.0.171.138,49722,57.144.101.32,443,,,TCP-UDP-Proxi-Internet-MHS-00,WhatsApp,,,,0,1,HTTPS Request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,https-proxy,,Allow,tcp,10.0.173.164,33876,71.18.74.206,443,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyAllow: HTTPS Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.168,35894,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,103.146.202.181,54321,103.149.71.32,2181,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 Firebox 40 tcp 20 56 103.146.202.181 103.149.71.32 54321 2181 offset 5 S 262388948 win 4  geo_src=""IDN""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""40"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.167.96,47136,91.108.56.131,5222,,,TCP-UDP-Proxi-Internet-MHS-00,unknown,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.211,50756,129.6.15.28,123,,,TCP-UDP-Proxi-Internet-CCTV-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Allow VDev Ekternal1 76 udp 20 63 10.0.147.211 129.6.15.28 50756 123  geo_dst=""USA""  (TCP-UDP-Proxi-Internet-CCTV-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,78.128.114.102,47692,103.149.71.75,13131,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 SERVER SVT-HP 40 tcp 20 238 78.128.114.102 103.149.71.75 47692 13131 offset 5 S 4281857804 win 4  geo_src=""BGR""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""40"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.163.40,56040,35.213.190.132,443,,,TCP-UDP-Proxi-Internet-MHS-00,HTTP Protocol over TLS SSL,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.40,52252,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" fqdn_dst_match=""google.com"" Allow VWMahasiswa SERVER SVT-HP 72 udp 20 63 10.0.163.40 103.149.71.71 52252 53  geo_dst=""IDN"" record_type=""A"" question=""app-analytics-services.com""  (Allow-NS-Internal-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.168,59818,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Deny,tcp,212.73.148.27,39176,103.149.71.15,62424,,,Unhandled External Packet-00,,,,,1,0,"2026-06-23T17:07:13+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:13) firewall: msg_id=""3000-0148"" Deny Ekternal1 Firebox 52 tcp 20 53 212.73.148.27 103.149.71.15 39176 62424 offset 8 S 266536739 win 65535  geo_src=""SGP""  geo_dst=""IDN"" flags=""SR"" duration=""0 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""52"" rcvd_bytes=""0""  (Unhandled External Packet-00)"
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.171.138,37540,166.108.200.175,443,,,TCP-UDP-Proxi-Internet-MHS-00,HTTP Protocol over TLS SSL,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.168,47700,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,Application identified
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,47700,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,47700,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,47700,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:13,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,35902,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,35902,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:13,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,35902,23.221.50.40,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:14,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,59828,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:14,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,59828,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:14,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,59828,43.174.159.147,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:14,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.174.168,47702,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
2026-06-23 10:07:14,2026-06-23,10,Tuesday,http-proxy,,Deny,tcp,10.0.174.168,47702,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,1,0,ProxyDeny: HTTP Request categories
2026-06-23 10:07:14,2026-06-23,10,Tuesday,http-proxy,,Allow,tcp,10.0.174.168,47702,123.176.125.45,80,,,TCP-UDP-Proxi-Internet-MHS-00,Mobile Legends: Bang Bang,,,,0,1,HTTP request
2026-06-23 10:07:14,2026-06-23,10,Tuesday,tcp-udp-proxy,,Allow,tcp,10.0.163.40,56041,23.40.63.202,443,,,TCP-UDP-Proxi-Internet-MHS-00,,,,,0,1,ProxyReplace: IP protocol
